id,Unnamed: 0,probe,device,model,brand,height,width,channels
4155,3251,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0170.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4156,3252,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0174.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4157,3253,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0177.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4158,3254,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0178.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4159,3255,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0180.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4160,3256,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0181.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4161,3257,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0184.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4162,3258,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0185.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4163,3259,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0189.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4164,3260,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0190.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4165,3261,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0192.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4166,3262,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0198.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4167,3263,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0200.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4168,3264,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0206.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4169,3265,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0209.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4170,3266,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0210.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4171,3267,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0212.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4172,3268,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0213.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4173,3269,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0214.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4174,3270,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0215.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4175,3271,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0216.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4176,3272,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0217.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4177,3273,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0219.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4178,3274,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0220.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4179,3275,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0222.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4180,3276,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0227.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4181,3277,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0230.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4182,3278,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0040.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4183,3279,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0051.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4184,3280,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0089.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4185,3281,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0139.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4186,3282,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0018.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4187,3283,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0056.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4188,3284,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0111.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4189,3285,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0110.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4190,3286,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0144.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4191,3287,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0092.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4192,3288,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0135.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4193,3289,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0109.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4194,3290,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0143.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4195,3291,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0073.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4196,3292,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0103.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4197,3293,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0023.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4198,3294,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0048.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4199,3295,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0129.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4200,3296,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0112.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4201,3297,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0029.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4202,3298,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0061.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4203,3299,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0107.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4204,3300,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0132.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4205,3301,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0064.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4206,3302,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0065.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4207,3303,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0101.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4208,3304,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0123.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4209,3305,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0070.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4210,3306,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0014.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4211,3307,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0128.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4212,3308,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0030.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4213,3309,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0016.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4214,3310,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0120.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4215,3311,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0091.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4216,3312,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0003.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4217,3313,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0140.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4218,3314,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0066.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4219,3315,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0134.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4220,3316,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0009.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4221,3317,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0106.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4222,3318,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0085.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4223,3319,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0116.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4224,3320,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0038.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4225,3321,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0108.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4226,3322,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0081.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4227,3323,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0049.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4228,3324,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0082.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4229,3325,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0136.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4230,3326,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0069.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4231,3327,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0105.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4232,3328,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0099.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4233,3329,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0078.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4234,3330,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0062.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4235,3331,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0025.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4236,3332,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0098.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4237,3333,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0024.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4238,3334,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0127.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4239,3335,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0077.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4240,3336,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0060.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4241,3337,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0011.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4242,3338,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0125.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4243,3339,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0050.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4244,3340,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0121.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4245,3341,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0117.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4246,3342,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0122.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4247,3343,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0130.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4248,3344,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0088.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4249,3345,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0119.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4250,3346,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0017.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4251,3347,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0042.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4252,3348,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0010.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4253,3349,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0145.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4254,3350,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0149.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4255,3351,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0154.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4256,3352,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0155.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4257,3353,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0156.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4258,3354,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0158.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4259,3355,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0160.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4260,3356,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0161.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4261,3357,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0162.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4262,3358,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0163.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4263,3359,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0164.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4264,3360,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0167.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4265,3361,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0171.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4266,3362,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0172.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4267,3363,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0173.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4268,3364,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0175.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4269,3365,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0176.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4270,3366,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0179.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4271,3367,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0182.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4272,3368,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0183.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4273,3369,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0186.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4274,3370,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0187.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4275,3371,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0188.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4276,3372,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0191.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4277,3373,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0193.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4278,3374,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0194.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4279,3375,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0195.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4280,3376,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0196.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4281,3377,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0197.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4282,3378,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0199.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4283,3379,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0201.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4284,3380,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0202.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4285,3381,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0203.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4286,3382,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0204.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4287,3383,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0205.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4288,3384,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0207.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4289,3385,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0208.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4290,3386,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0211.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4291,3387,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0218.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4292,3388,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0221.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4293,3389,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0223.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4294,3390,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0224.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4295,3391,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0225.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4296,3392,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0226.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4297,3393,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0228.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4298,3394,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0229.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
4299,3395,/nas/public/dataset/Vision/dataset/D16_Huawei_P9Lite/images/nat/D16_I_nat_0231.jpg,D16_Huawei_P9Lite,Huawei_P9Lite,Huawei,3120,4160,3
